"SP500","Dividend","Earnings","Consumer.Price.Index","Long.Interest.Rate","Real.Price","Real.Dividend","Real.Earnings","PE10","date","dateNumeric","discrRes1","discrRes2","discrRes3","discrRes4","discrRes5","discrRes6","discrRes7","residualsLinear","residualsQuad","residualsCube"
7.11,0.51,0.76,19,5.09,93.49,6.65,9.96,5.12,1921-01-01,18262,"7","10","0","0","0","0","0",142.766779775667,66.1101806314476,-60.785362470639
7.06,0.5,0.71,18.4,5.02,95.86,6.81,9.71,5.27,1921-01-02,18263,"7","10","0","0","0","0","0",142.683656972795,66.0884667943118,-60.8367378275845
6.88,0.5,0.67,18.3,4.96,93.93,6.79,9.18,5.19,1921-01-03,18264,"7","10","0","0","0","0","0",142.470534169922,65.9367485003097,-61.018109179141
6.91,0.49,0.63,18.1,4.89,95.38,6.81,8.7,5.3,1921-01-04,18265,"7","10","0","0","0","0","0",142.46741136705,65.9950257494418,-60.9894765259231
7.12,0.49,0.59,17.7,4.83,100.5,6.91,8.29,5.61,1921-01-05,18266,"7","10","0","0","0","0","0",142.644288564177,66.2332985417078,-60.780839868545
6.55,0.48,0.55,17.6,4.76,92.98,6.88,7.74,5.22,1921-01-06,18267,"7","10","0","0","0","0","0",142.041165761305,65.6915668771077,-61.3521992076206
6.53,0.48,0.5,17.7,4.7,92.17,6.79,7.09,5.2,1921-01-07,18268,"7","10","0","0","0","0","0",141.988042958432,65.6998307556415,-61.3735545437641
6.45,0.48,0.46,17.7,4.63,91.04,6.73,6.49,5.16,1921-01-08,18269,"6","10","0","0","0","0","0",141.87492015556,65.6480901773093,-61.4549058775896
6.61,0.47,0.42,17.5,4.56,94.37,6.75,5.96,5.38,1921-01-09,18270,"7","10","0","0","0","0","0",142.001797352688,65.836345142111,-61.2962532097112
6.7,0.47,0.38,17.5,4.5,95.65,6.69,5.35,5.48,1921-01-10,18271,"7","10","0","0","0","0","0",142.058674549815,65.9545956500468,-61.2075965407441
7.06,0.46,0.33,17.4,4.43,101.37,6.67,4.77,5.84,1921-01-11,18272,"7","10","0","0","0","0","0",142.385551746943,66.3428417011163,-60.8489358713004
7.31,0.46,0.29,17.3,4.37,105.57,6.64,4.19,6.11,1921-01-12,18273,"7","10","0","0","0","0","0",142.60242894407,66.6210832953196,-60.6002712019943
7.3,0.46,0.32,16.9,4.3,107.92,6.86,4.78,6.29,1922-01-01,18627,"7","10","0","0","0","0","0",130.866956727217,76.3285604633447,-60.8362262083751
7.46,0.47,0.36,16.9,4.3,110.28,6.92,5.27,6.46,1922-01-02,18628,"7","10","0","0","0","0","0",130.993833924344,76.5152198700905,-60.6761803953275
7.74,0.47,0.39,16.7,4.31,115.79,7.07,5.83,6.82,1922-01-03,18629,"8","10","0","0","0","0","0",131.240711121472,76.8218748199702,-60.3961308010496
8.21,0.48,0.42,16.7,4.31,122.82,7.13,6.33,7.27,1922-01-04,18630,"8","10","0","0","0","0","0",131.677588318599,77.3185253129839,-59.9260774261561
8.53,0.48,0.46,16.7,4.32,127.61,7.19,6.83,7.59,1922-01-05,18631,"9","10","0","0","0","0","0",131.964465515727,77.6651713491316,-59.6060202712606
8.45,0.48,0.49,16.7,4.33,126.41,7.26,7.33,7.56,1922-01-06,18632,"8","10","0","0","0","0","0",131.851342712854,77.6118129284134,-59.6859593369785
8.51,0.49,0.52,16.8,4.33,126.55,7.27,7.78,7.6,1922-01-07,18633,"9","10","0","0","0","0","0",131.878219909982,77.6984500508289,-59.625894623922
8.83,0.49,0.56,16.6,4.33,132.89,7.42,8.38,8.02,1922-01-08,18634,"9","10","0","0","0","0","0",132.165097107109,78.0450827163783,-59.305826132706
9.06,0.5,0.59,16.6,4.34,136.36,7.49,8.88,8.27,1922-01-09,18635,"9","10","0","0","0","0","0",132.361974304237,78.3017109250616,-59.0757538639447
9.26,0.5,0.62,16.7,4.34,138.53,7.51,9.32,8.43,1922-01-10,18636,"9","10","0","0","0","0","0",132.528851501364,78.5283346768788,-58.8756778182524
8.8,0.51,0.66,16.8,4.35,130.87,7.52,9.77,8,1922-01-11,18637,"9","10","0","0","0","0","0",132.035728698492,78.0949539718299,-59.335597996242
8.78,0.51,0.69,16.9,4.35,129.8,7.54,10.2,7.96,1922-01-12,18638,"9","10","0","0","0","0","0",131.982605895619,78.1015688099149,-59.3555143985299
8.9,0.51,0.71,16.8,4.36,132.35,7.61,10.62,8.15,1923-01-01,18992,"9","10","0","0","0","0","0",120.377133678766,87.3631743120459,-58.9732537533356
9.28,0.51,0.74,16.8,4.33,138,7.63,10.98,8.53,1923-01-02,18993,"9","10","0","0","0","0","0",120.724010875893,87.7682069626734,-58.5918685881785
9.43,0.52,0.76,16.8,4.31,140.24,7.66,11.34,8.7,1923-01-03,18994,"9","10","0","0","0","0","0",120.840888073021,87.9432351564349,-58.4404798659492
9.1,0.52,0.79,16.9,4.29,134.53,7.64,11.63,8.37,1923-01-04,18995,"9","10","0","0","0","0","0",120.477765270148,87.6382588933303,-58.7690875872624
8.67,0.52,0.81,16.9,4.26,128.17,7.66,11.99,8,1923-01-05,18996,"9","10","0","0","0","0","0",120.014642467276,87.2332781733596,-59.1976917527326
8.34,0.52,0.83,17,4.23,122.57,7.64,12.27,7.67,1923-01-06,18997,"8","10","0","0","0","0","0",119.651519664403,86.9282929965228,-59.5262923629729
8.06,0.52,0.86,17.2,4.21,117.07,7.58,12.48,7.35,1923-01-07,18998,"8","10","0","0","0","0","0",119.338396861531,86.67330336282,-59.8048894185989
8.1,0.52,0.88,17.1,4.18,118.34,7.65,12.91,7.44,1923-01-08,18999,"8","10","0","0","0","0","0",119.345274058658,86.7383092722511,-59.7634829202242
8.15,0.53,0.91,17.2,4.16,118.38,7.63,13.18,7.46,1923-01-09,19000,"8","10","0","0","0","0","0",119.362151255786,86.813310724816,-59.7120728684629
8.03,0.53,0.93,17.3,4.13,115.96,7.61,13.46,7.32,1923-01-10,19001,"8","10","0","0","0","0","0",119.209028452914,86.7183077205147,-59.8306592639287
8.27,0.53,0.96,17.3,4.11,119.43,7.63,13.8,7.55,1923-01-11,19002,"8","10","0","0","0","0","0",119.415905650041,86.9833002593475,-59.5892421072364
8.55,0.53,0.98,17.3,4.08,123.47,7.65,14.15,7.81,1923-01-12,19003,"9","10","0","0","0","0","0",119.662782847169,87.2882883413144,-59.3078213989997
8.83,0.53,0.98,17.3,4.06,127.52,7.68,14.09,8.07,1924-01-01,19357,"9","10","0","0","0","0","0",108.217310630315,96.1340221775511,-58.3063086327134
8.87,0.53,0.97,17.2,4.04,128.84,7.75,14.11,8.16,1924-01-02,19358,"9","10","0","0","0","0","0",108.224187827443,96.1974280720603,-58.263665933328
8.7,0.54,0.97,17.1,4.03,127.11,7.82,14.14,8.06,1924-01-03,19359,"9","10","0","0","0","0","0",108.02106502457,96.0508295097034,-58.4310199010297
8.5,0.54,0.96,17,4.01,124.92,7.89,14.16,7.92,1924-01-04,19360,"8","10","0","0","0","0","0",107.787942221698,95.8742264904804,-58.6283705364327
8.47,0.54,0.96,17,3.99,124.48,7.91,14.1,7.9,1924-01-05,19361,"8","10","0","0","0","0","0",107.724819418825,95.8676190143914,-58.6557178401511
8.63,0.54,0.95,17,3.98,126.83,7.94,14.03,8.05,1924-01-06,19362,"9","10","0","0","0","0","0",107.851696615953,96.0510070814363,-58.4930618127989
9.03,0.54,0.95,17.1,3.96,131.93,7.91,13.89,8.38,1924-01-07,19363,"9","10","0","0","0","0","0",108.21857381308,96.474390691615,-58.0904024549904
9.34,0.54,0.95,17,3.94,137.26,7.98,13.91,8.72,1924-01-08,19364,"9","10","0","0","0","0","0",108.495451010208,96.8077698449278,-57.7777397673397
9.25,0.55,0.94,17.1,3.93,135.14,7.96,13.77,8.58,1924-01-09,19365,"9","10","0","0","0","0","0",108.372328207335,96.7411445413744,-57.8650737504609
9.13,0.55,0.94,17.2,3.91,132.62,7.94,13.63,8.42,1924-01-10,19366,"9","10","0","0","0","0","0",108.219205404463,96.6445147809548,-57.982404404968
9.64,0.55,0.93,17.2,3.89,140.02,7.96,13.57,8.89,1924-01-11,19367,"10","10","0","0","0","0","0",108.69608260159,97.1778805636693,-57.4697317314753
10.16,0.55,0.93,17.3,3.88,146.72,7.94,13.43,9.31,1924-01-12,19368,"10","10","0","0","0","0","0",109.182959798718,97.7212418895177,-56.9470557305969
10.58,0.55,0.96,17.3,3.86,152.79,8,13.82,9.69,1925-01-01,19723,"11","10","0","0","0","0","0",97.8443647789917,106.152883198251,-55.3714359579713
10.67,0.56,0.98,17.2,3.85,154.99,8.11,14.28,9.83,1925-01-02,19724,"11","10","0","0","0","0","0",97.9012419761193,106.264657879776,-55.2776144334868
10.39,0.56,1.01,17.3,3.83,150.05,8.12,14.59,9.52,1925-01-03,19725,"10","10","0","0","0","0","0",97.5881191732468,106.006428104435,-55.5537898008621
10.28,0.57,1.04,17.2,3.81,149.32,8.23,15.06,9.48,1925-01-04,19726,"10","10","0","0","0","0","0",97.4449963703743,105.918193872227,-55.6599620607115
10.61,0.57,1.06,17.3,3.8,153.22,8.24,15.35,9.73,1925-01-05,19727,"11","10","0","0","0","0","0",97.7418735675018,106.269955183154,-55.3261312136489
10.8,0.57,1.09,17.5,3.79,154.18,8.21,15.56,9.8,1925-01-06,19728,"11","10","0","0","0","0","0",97.8987507646294,106.481712037214,-55.1322972602884
11.1,0.58,1.12,17.7,3.77,156.68,8.18,15.77,9.96,1925-01-07,19729,"11","10","0","0","0","0","0",98.1656279617569,106.803464434409,-54.8284602012444
